sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0082	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09286	WCF09286-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09286/WCF09286_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09286/WCF09286_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6383247.507	6710923.575
s0083	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09288	WCF09288-novogene_202402-3	data/fastqs/novogene_202402/WCF09288/WCF09288_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09288/WCF09288_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7558931.225	7974282.432
s0083	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09288	WCF09288-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09288/WCF09288_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09288/WCF09288_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7592652.651	7830574.178
s0084	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09290	WCF09290-novogene_202402-2	data/fastqs/novogene_202402/WCF09290/WCF09290_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09290/WCF09290_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	7791181.988	8115573.635
s0084	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09290	WCF09290-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09290/WCF09290_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09290/WCF09290_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	6614969.412	6733213.825
s0085	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09318	WCF09318-novogene_202402-4	data/fastqs/novogene_202402/WCF09318/WCF09318_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09318/WCF09318_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8030005.308	8171294.521
s0085	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09318	WCF09318-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09318/WCF09318_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09318/WCF09318_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7395960.023	7316273.655
s0086	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09320	WCF09320-novogene_202402-2	data/fastqs/novogene_202402/WCF09320/WCF09320_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09320/WCF09320_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	5519483.21	5854849.837
s0086	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09320	WCF09320-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09320/WCF09320_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09320/WCF09320_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	9838006.493	10150395.444
s0087	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09321	WCF09321-novogene_202402-3	data/fastqs/novogene_202402/WCF09321/WCF09321_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09321/WCF09321_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7379500.589	7843859.968
s0087	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09321	WCF09321-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09321/WCF09321_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09321/WCF09321_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7165726.945	7431607.579
s0088	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09323	WCF09323-novogene_202402-4	data/fastqs/novogene_202402/WCF09323/WCF09323_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09323/WCF09323_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8068679.471	8507837.386
s0088	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09323	WCF09323-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09323/WCF09323_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09323/WCF09323_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7524736.981	7766889.694
s0089	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09324	WCF09324-novogene_202402-3	data/fastqs/novogene_202402/WCF09324/WCF09324_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09324/WCF09324_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	8982548.873	9599583.788
s0089	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09324	WCF09324-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09324/WCF09324_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09324/WCF09324_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	8828725.951	9194894.202
s0090	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09325	WCF09325-novogene_202402-2	data/fastqs/novogene_202402/WCF09325/WCF09325_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09325/WCF09325_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	6435196.593	6791950.064
s0090	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09325	WCF09325-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09325/WCF09325_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09325/WCF09325_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	4958827.809	5087120.482
s0091	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09326	WCF09326-novogene_202402-2	data/fastqs/novogene_202402/WCF09326/WCF09326_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09326/WCF09326_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	5472154.559	5478482.689
s0091	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09326	WCF09326-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09326/WCF09326_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09326/WCF09326_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	9488661.379	9208815.326
s0092	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09327	WCF09327-novogene_202402-3	data/fastqs/novogene_202402/WCF09327/WCF09327_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09327/WCF09327_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7052289.562	7546119.196
s0092	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09327	WCF09327-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09327/WCF09327_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09327/WCF09327_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	6919034.229	7204859.067
s0093	1	novogene_202402	HHNVFDSX7	ILLUMINA	3	WCF09333	WCF09333-novogene_202402-3	data/fastqs/novogene_202402/WCF09333/WCF09333_CKDL240000595-1A_HHNVFDSX7_L3_1.fq.gz	data/fastqs/novogene_202402/WCF09333/WCF09333_CKDL240000595-1A_HHNVFDSX7_L3_2.fq.gz	7230561.086	7660773.155
s0093	2	novogene_20240510	H3WCCDSXC	ILLUMINA	2	WCF09333	WCF09333-novogene_20240510-2	data/fastqs/novogene_20240510/WCF09333/WCF09333_CKDL240015136-1A_H3WCCDSXC_L2_1.fq.gz	data/fastqs/novogene_20240510/WCF09333/WCF09333_CKDL240015136-1A_H3WCCDSXC_L2_2.fq.gz	7133371.904	7360433.219
s0094	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09338	WCF09338-novogene_202402-4	data/fastqs/novogene_202402/WCF09338/WCF09338_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09338/WCF09338_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	8616993.469	9169787.383
s0094	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09338	WCF09338-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09338/WCF09338_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09338/WCF09338_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	8082835.674	8424257.588
s0095	1	novogene_202402	HHNVFDSX7	ILLUMINA	4	WCF09339	WCF09339-novogene_202402-4	data/fastqs/novogene_202402/WCF09339/WCF09339_CKDL240000596-1A_HHNVFDSX7_L4_1.fq.gz	data/fastqs/novogene_202402/WCF09339/WCF09339_CKDL240000596-1A_HHNVFDSX7_L4_2.fq.gz	7750353.154	8253825.005
s0095	2	novogene_20240510	H3WCCDSXC	ILLUMINA	3	WCF09339	WCF09339-novogene_20240510-3	data/fastqs/novogene_20240510/WCF09339/WCF09339_CKDL240015137-1A_H3WCCDSXC_L3_1.fq.gz	data/fastqs/novogene_20240510/WCF09339/WCF09339_CKDL240015137-1A_H3WCCDSXC_L3_2.fq.gz	7288791.119	7596373.665
s0096	1	novogene_202402	HHNVFDSX7	ILLUMINA	2	WCF09340	WCF09340-novogene_202402-2	data/fastqs/novogene_202402/WCF09340/WCF09340_CKDL240000597-1A_HHNVFDSX7_L2_1.fq.gz	data/fastqs/novogene_202402/WCF09340/WCF09340_CKDL240000597-1A_HHNVFDSX7_L2_2.fq.gz	6660905.068	7159726.755
s0096	2	novogene_20240524	HCHGVDSXC	ILLUMINA	1	WCF09340	WCF09340-novogene_20240524-1	data/fastqs/novogene_20240524/WCF09340/WCF09340_CKDL240017243-1A_HCHGVDSXC_L1_1.fq.gz	data/fastqs/novogene_20240524/WCF09340/WCF09340_CKDL240017243-1A_HCHGVDSXC_L1_2.fq.gz	5338120.579	5608642.024
