sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0119	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_SV_2023_1	GBP_SV_2023_1-lib2-4	data/fastqs/lib2/GBP_SV_2023_1_1.fq.gz	data/fastqs/lib2/GBP_SV_2023_1_2.fq.gz	1228399.606	1205553.905
s0120	1	lib2	22HM5LLT4	ILLUMINA	4	GBP_SV_2023_2	GBP_SV_2023_2-lib2-4	data/fastqs/lib2/GBP_SV_2023_2_1.fq.gz	data/fastqs/lib2/GBP_SV_2023_2_2.fq.gz	1162431.43	1130854.267
s0121	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_SV_2023_3	GBP_SV_2023_3-lib3-7	data/fastqs/lib3/GBP_SV_2023_3_1.fq.gz	data/fastqs/lib3/GBP_SV_2023_3_2.fq.gz	1223886.768	1192081.708
s0122	1	lib3	22HVG3LT4	ILLUMINA	7	GBP_SV_2023_4	GBP_SV_2023_4-lib3-7	data/fastqs/lib3/GBP_SV_2023_4_1.fq.gz	data/fastqs/lib3/GBP_SV_2023_4_2.fq.gz	1163659.583	1142997.882
s0123	1	lib1	HCVC5DSX7	ILLUMINA	3	GettyVilla1	GettyVilla1-lib1-3	data/fastqs/lib1/GettyVilla1_1.fq.gz	data/fastqs/lib1/GettyVilla1_2.fq.gz	1344123.242	1431025.792
s0124	1	lib3	22HVG3LT4	ILLUMINA	7	HKM_01	HKM_01-lib3-7	data/fastqs/lib3/HKM_01_1.fq.gz	data/fastqs/lib3/HKM_01_2.fq.gz	1354719.721	1339576.794
s0125	1	lib2	22HM5LLT4	ILLUMINA	4	HSSSP_JLI_2023_01	HSSSP_JLI_2023_01-lib2-4	data/fastqs/lib2/HSSSP_JLI_2023_01_1.fq.gz	data/fastqs/lib2/HSSSP_JLI_2023_01_2.fq.gz	1180698.623	1183225.145
s0126	1	lib3	22HVG3LT4	ILLUMINA	7	HSSSP_JSS_2023_1_1	HSSSP_JSS_2023_1_1-lib3-7	data/fastqs/lib3/HSSSP_JSS_2023_1_1_1.fq.gz	data/fastqs/lib3/HSSSP_JSS_2023_1_1_2.fq.gz	1488018.767	1474821.763
s0127	1	lib3	22HVG3LT4	ILLUMINA	7	HS_ALB_2023_01	HS_ALB_2023_01-lib3-7	data/fastqs/lib3/HS_ALB_2023_01_1.fq.gz	data/fastqs/lib3/HS_ALB_2023_01_2.fq.gz	1945824.663	1925141.78
s0128	1	lib2	22HM5LLT4	ILLUMINA	4	HS_Berk_2021_01	HS_Berk_2021_01-lib2-4	data/fastqs/lib2/HS_Berk_2021_01_1.fq.gz	data/fastqs/lib2/HS_Berk_2021_01_2.fq.gz	1289634.103	1292725.629
s0129	1	lib2	22HM5LLT4	ILLUMINA	4	HS_HC_2022_01	HS_HC_2022_01-lib2-4	data/fastqs/lib2/HS_HC_2022_01_1.fq.gz	data/fastqs/lib2/HS_HC_2022_01_2.fq.gz	1538575.564	1506096.358
s0130	1	lib2	22HM5LLT4	ILLUMINA	4	HS_HC_2022_02	HS_HC_2022_02-lib2-4	data/fastqs/lib2/HS_HC_2022_02_1.fq.gz	data/fastqs/lib2/HS_HC_2022_02_2.fq.gz	1418220.529	1410120.073
s0131	1	lib2	22HM5LLT4	ILLUMINA	4	HS_HC_2022_03	HS_HC_2022_03-lib2-4	data/fastqs/lib2/HS_HC_2022_03_1.fq.gz	data/fastqs/lib2/HS_HC_2022_03_2.fq.gz	1409095.322	1400922.24
s0132	1	lib3	22HVG3LT4	ILLUMINA	7	HS_HC_2022_04	HS_HC_2022_04-lib3-7	data/fastqs/lib3/HS_HC_2022_04_1.fq.gz	data/fastqs/lib3/HS_HC_2022_04_2.fq.gz	1759704.87	1726279.652
s0133	1	lib3	22HVG3LT4	ILLUMINA	7	HS_HC_2022_05	HS_HC_2022_05-lib3-7	data/fastqs/lib3/HS_HC_2022_05_1.fq.gz	data/fastqs/lib3/HS_HC_2022_05_2.fq.gz	1636621.082	1634557.875
s0134	1	lib3	22HVG3LT4	ILLUMINA	7	HS_HC_2022_06	HS_HC_2022_06-lib3-7	data/fastqs/lib3/HS_HC_2022_06_1.fq.gz	data/fastqs/lib3/HS_HC_2022_06_2.fq.gz	1247475.868	1234259.844
s0135	1	lib3	22HVG3LT4	ILLUMINA	7	HS_HC_2022_07	HS_HC_2022_07-lib3-7	data/fastqs/lib3/HS_HC_2022_07_1.fq.gz	data/fastqs/lib3/HS_HC_2022_07_2.fq.gz	1134710.775	1128118.291
s0136	1	lib2	22HM5LLT4	ILLUMINA	4	HS_MtD_2022_01	HS_MtD_2022_01-lib2-4	data/fastqs/lib2/HS_MtD_2022_01_1.fq.gz	data/fastqs/lib2/HS_MtD_2022_01_2.fq.gz	1446787.522	1430468.118
s0137	1	lib2	22HM5LLT4	ILLUMINA	4	HS_SC_2022_01	HS_SC_2022_01-lib2-4	data/fastqs/lib2/HS_SC_2022_01_1.fq.gz	data/fastqs/lib2/HS_SC_2022_01_2.fq.gz	1230452.23	1217388.154
s0138	1	lib2	22HM5LLT4	ILLUMINA	4	HS_SC_2022_05	HS_SC_2022_05-lib2-4	data/fastqs/lib2/HS_SC_2022_05_1.fq.gz	data/fastqs/lib2/HS_SC_2022_05_2.fq.gz	1233086.896	1250344.386
s0139	1	lib2	22HM5LLT4	ILLUMINA	4	HS_SC_2022_06	HS_SC_2022_06-lib2-4	data/fastqs/lib2/HS_SC_2022_06_1.fq.gz	data/fastqs/lib2/HS_SC_2022_06_2.fq.gz	1298862.214	1284823.527
s0140	1	lib2	22HM5LLT4	ILLUMINA	4	HS_SC_2022_07	HS_SC_2022_07-lib2-4	data/fastqs/lib2/HS_SC_2022_07_1.fq.gz	data/fastqs/lib2/HS_SC_2022_07_2.fq.gz	1298099.633	1280645.326
s0141	1	lib2	22HM5LLT4	ILLUMINA	4	HS_SC_2022_08	HS_SC_2022_08-lib2-4	data/fastqs/lib2/HS_SC_2022_08_1.fq.gz	data/fastqs/lib2/HS_SC_2022_08_2.fq.gz	1230082.122	1221112.162
s0142	1	lib3	22HVG3LT4	ILLUMINA	7	HS_SC_2022_09	HS_SC_2022_09-lib3-7	data/fastqs/lib3/HS_SC_2022_09_1.fq.gz	data/fastqs/lib3/HS_SC_2022_09_2.fq.gz	1111671.417	1112660.998
s0143	1	lib4	22M5VMLT4	ILLUMINA	3	HS_SC_2022_10	HS_SC_2022_10-lib4-3	data/fastqs/lib4/HS_SC_2022_10_1.fq.gz	data/fastqs/lib4/HS_SC_2022_10_2.fq.gz	872736.373	887474.716
s0144	1	lib3	22HVG3LT4	ILLUMINA	7	HS_SC_2022_11	HS_SC_2022_11-lib3-7	data/fastqs/lib3/HS_SC_2022_11_1.fq.gz	data/fastqs/lib3/HS_SC_2022_11_2.fq.gz	1533513.169	1506018.263
s0145	1	lib4	22M5VMLT4	ILLUMINA	3	HS_SC_2022_12	HS_SC_2022_12-lib4-3	data/fastqs/lib4/HS_SC_2022_12_1.fq.gz	data/fastqs/lib4/HS_SC_2022_12_2.fq.gz	1268874.199	1351873.783
s0146	1	lib3	22HVG3LT4	ILLUMINA	7	HS_SC_2022_13	HS_SC_2022_13-lib3-7	data/fastqs/lib3/HS_SC_2022_13_1.fq.gz	data/fastqs/lib3/HS_SC_2022_13_2.fq.gz	1334041.446	1312483.919
s0147	1	lib5	22T3TYLT4	ILLUMINA	6	IH_1	IH_1-lib5-6	data/fastqs/lib5/IH_1_1.fq.gz	data/fastqs/lib5/IH_1_2.fq.gz	2860920.209	2884535.925
s0148	1	lib5	22T3TYLT4	ILLUMINA	6	IH_2	IH_2-lib5-6	data/fastqs/lib5/IH_2_1.fq.gz	data/fastqs/lib5/IH_2_2.fq.gz	3366386.184	3394845.852
s0149	1	lib5	22T3TYLT4	ILLUMINA	6	IH_A	IH_A-lib5-6	data/fastqs/lib5/IH_A_1.fq.gz	data/fastqs/lib5/IH_A_2.fq.gz	3487225.881	3487175.222
s0150	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AB	IH_AB-lib5-6	data/fastqs/lib5/IH_AB_1.fq.gz	data/fastqs/lib5/IH_AB_2.fq.gz	3802885.81	3801055.948
s0151	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AC	IH_AC-lib5-6	data/fastqs/lib5/IH_AC_1.fq.gz	data/fastqs/lib5/IH_AC_2.fq.gz	3374222.385	3504775.746
s0152	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AD	IH_AD-lib5-6	data/fastqs/lib5/IH_AD_1.fq.gz	data/fastqs/lib5/IH_AD_2.fq.gz	4034653.707	4097440.433
s0153	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AE	IH_AE-lib5-6	data/fastqs/lib5/IH_AE_1.fq.gz	data/fastqs/lib5/IH_AE_2.fq.gz	3725491.906	3744021.961
s0154	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AF	IH_AF-lib5-6	data/fastqs/lib5/IH_AF_1.fq.gz	data/fastqs/lib5/IH_AF_2.fq.gz	3227604.954	3237338.309
s0155	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AG	IH_AG-lib5-6	data/fastqs/lib5/IH_AG_1.fq.gz	data/fastqs/lib5/IH_AG_2.fq.gz	2970591.491	2995837.952
s0156	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AI	IH_AI-lib5-6	data/fastqs/lib5/IH_AI_1.fq.gz	data/fastqs/lib5/IH_AI_2.fq.gz	2670036.478	2707850.866
s0157	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AJ	IH_AJ-lib5-6	data/fastqs/lib5/IH_AJ_1.fq.gz	data/fastqs/lib5/IH_AJ_2.fq.gz	3474165.632	3514450.121
s0158	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AK	IH_AK-lib5-6	data/fastqs/lib5/IH_AK_1.fq.gz	data/fastqs/lib5/IH_AK_2.fq.gz	3419090.285	3462353.718
s0159	1	lib5	22T3TYLT4	ILLUMINA	6	IH_AN	IH_AN-lib5-6	data/fastqs/lib5/IH_AN_1.fq.gz	data/fastqs/lib5/IH_AN_2.fq.gz	3242498.314	3332922.938
s0160	1	lib5	22T3TYLT4	ILLUMINA	6	IH_B	IH_B-lib5-6	data/fastqs/lib5/IH_B_1.fq.gz	data/fastqs/lib5/IH_B_2.fq.gz	2904589.706	2931525.12
s0161	1	lib5	22T3TYLT4	ILLUMINA	6	IH_E	IH_E-lib5-6	data/fastqs/lib5/IH_E_1.fq.gz	data/fastqs/lib5/IH_E_2.fq.gz	3273746.617	3298646.648
s0162	1	lib5	22T3TYLT4	ILLUMINA	6	IH_F	IH_F-lib5-6	data/fastqs/lib5/IH_F_1.fq.gz	data/fastqs/lib5/IH_F_2.fq.gz	4150526.429	4151586.173
s0163	1	lib5	22T3TYLT4	ILLUMINA	6	IH_G	IH_G-lib5-6	data/fastqs/lib5/IH_G_1.fq.gz	data/fastqs/lib5/IH_G_2.fq.gz	2739699.299	2780863.93
s0164	1	lib5	22T3TYLT4	ILLUMINA	6	IH_H	IH_H-lib5-6	data/fastqs/lib5/IH_H_1.fq.gz	data/fastqs/lib5/IH_H_2.fq.gz	2964992.146	2956708.311
s0165	1	lib5	22T3TYLT4	ILLUMINA	6	IH_I	IH_I-lib5-6	data/fastqs/lib5/IH_I_1.fq.gz	data/fastqs/lib5/IH_I_2.fq.gz	3032387.442	3054943.854
s0166	1	lib5	22T3TYLT4	ILLUMINA	6	IH_J	IH_J-lib5-6	data/fastqs/lib5/IH_J_1.fq.gz	data/fastqs/lib5/IH_J_2.fq.gz	3534631.401	3522492.403
s0167	1	lib5	22T3TYLT4	ILLUMINA	6	IH_K	IH_K-lib5-6	data/fastqs/lib5/IH_K_1.fq.gz	data/fastqs/lib5/IH_K_2.fq.gz	3034282.043	3122931.393
s0168	1	lib5	22T3TYLT4	ILLUMINA	6	IH_L	IH_L-lib5-6	data/fastqs/lib5/IH_L_1.fq.gz	data/fastqs/lib5/IH_L_2.fq.gz	2762395.521	2786540.701
s0169	1	lib5	22T3TYLT4	ILLUMINA	6	IH_M	IH_M-lib5-6	data/fastqs/lib5/IH_M_1.fq.gz	data/fastqs/lib5/IH_M_2.fq.gz	3238086.327	3256348.148
s0170	1	lib5	22T3TYLT4	ILLUMINA	6	IH_N	IH_N-lib5-6	data/fastqs/lib5/IH_N_1.fq.gz	data/fastqs/lib5/IH_N_2.fq.gz	3053009.948	3061433.767
s0171	1	lib5	22T3TYLT4	ILLUMINA	6	IH_P	IH_P-lib5-6	data/fastqs/lib5/IH_P_1.fq.gz	data/fastqs/lib5/IH_P_2.fq.gz	3530179.997	3565903.571
s0172	1	lib5	22T3TYLT4	ILLUMINA	6	IH_Q	IH_Q-lib5-6	data/fastqs/lib5/IH_Q_1.fq.gz	data/fastqs/lib5/IH_Q_2.fq.gz	3431542.317	3426633.427
s0173	1	lib5	22T3TYLT4	ILLUMINA	6	IH_R	IH_R-lib5-6	data/fastqs/lib5/IH_R_1.fq.gz	data/fastqs/lib5/IH_R_2.fq.gz	3115528.161	3132116.292
s0174	1	lib5	22T3TYLT4	ILLUMINA	6	IH_S	IH_S-lib5-6	data/fastqs/lib5/IH_S_1.fq.gz	data/fastqs/lib5/IH_S_2.fq.gz	3117137.118	3140140.265
s0175	1	lib5	22T3TYLT4	ILLUMINA	6	IH_T	IH_T-lib5-6	data/fastqs/lib5/IH_T_1.fq.gz	data/fastqs/lib5/IH_T_2.fq.gz	3526788.952	3550343.657
s0176	1	lib5	22T3TYLT4	ILLUMINA	6	IH_U	IH_U-lib5-6	data/fastqs/lib5/IH_U_1.fq.gz	data/fastqs/lib5/IH_U_2.fq.gz	3638816.23	3656842.721
s0177	1	lib5	22T3TYLT4	ILLUMINA	6	IH_V	IH_V-lib5-6	data/fastqs/lib5/IH_V_1.fq.gz	data/fastqs/lib5/IH_V_2.fq.gz	3900872.698	3932550.759
s0178	1	lib5	22T3TYLT4	ILLUMINA	6	IH_W	IH_W-lib5-6	data/fastqs/lib5/IH_W_1.fq.gz	data/fastqs/lib5/IH_W_2.fq.gz	3670887.102	3642556.393
s0179	1	lib5	22T3TYLT4	ILLUMINA	6	IH_X	IH_X-lib5-6	data/fastqs/lib5/IH_X_1.fq.gz	data/fastqs/lib5/IH_X_2.fq.gz	3489500.96	3502993.854
s0180	1	lib5	22T3TYLT4	ILLUMINA	6	IH_Y	IH_Y-lib5-6	data/fastqs/lib5/IH_Y_1.fq.gz	data/fastqs/lib5/IH_Y_2.fq.gz	3386715.803	3397045.08
s0181	1	lib5	22T3TYLT4	ILLUMINA	6	IH_Z	IH_Z-lib5-6	data/fastqs/lib5/IH_Z_1.fq.gz	data/fastqs/lib5/IH_Z_2.fq.gz	3675505.692	3703242.913
s0182	1	lib1	HCVC5DSX7	ILLUMINA	3	INHS_714738	INHS_714738-lib1-3	data/fastqs/lib1/INHS_714738_1.fq.gz	data/fastqs/lib1/INHS_714738_2.fq.gz	1815638.406	1837209.223
s0183	1	deroode4	AAAK73JM5	ILLUMINA	1	IRB1	IRB1-deroode4-1	data/fastqs/deroode/IRB1_1.fq.gz	data/fastqs/deroode/IRB1_2.fq.gz	4573266.468	4737467.615
s0184	1	deroode7	AAAJVLNM5	ILLUMINA	1	IRB10	IRB10-deroode7-1	data/fastqs/deroode/IRB10_1.fq.gz	data/fastqs/deroode/IRB10_2.fq.gz	2595023.665	2691264.421
s0185	1	deroode7	AAAJVLNM5	ILLUMINA	1	IRB4	IRB4-deroode7-1	data/fastqs/deroode/IRB4_1.fq.gz	data/fastqs/deroode/IRB4_2.fq.gz	5726488.442	5912169.904
s0186	1	deroode6	AAAJVLMM5	ILLUMINA	1	IRB5	IRB5-deroode6-1	data/fastqs/deroode/IRB5_1.fq.gz	data/fastqs/deroode/IRB5_2.fq.gz	10478661.829	10843264.469
s0187	1	deroode5	AAAKJL3M5	ILLUMINA	1	IRB6	IRB6-deroode5-1	data/fastqs/deroode/IRB6_1.fq.gz	data/fastqs/deroode/IRB6_2.fq.gz	6531567.224	6672776.634
s0188	1	deroode4	AAAK73JM5	ILLUMINA	1	IRB7	IRB7-deroode4-1	data/fastqs/deroode/IRB7_1.fq.gz	data/fastqs/deroode/IRB7_2.fq.gz	5563136.132	5714020.678
s0189	1	lib2	22HM5LLT4	ILLUMINA	4	JA_FM_2023_01	JA_FM_2023_01-lib2-4	data/fastqs/lib2/JA_FM_2023_01_1.fq.gz	data/fastqs/lib2/JA_FM_2023_01_2.fq.gz	1493195.316	1475463.302
s0190	1	lib1	HCVC5DSX7	ILLUMINA	3	JD_7_27_22_01	JD_7_27_22_01-lib1-3	data/fastqs/lib1/JD_7_27_22_01_1.fq.gz	data/fastqs/lib1/JD_7_27_22_01_2.fq.gz	1072866.002	1119262.165
s0191	1	lib1	HCVC5DSX7	ILLUMINA	3	JD_8_15_22_01	JD_8_15_22_01-lib1-3	data/fastqs/lib1/JD_8_15_22_01_1.fq.gz	data/fastqs/lib1/JD_8_15_22_01_2.fq.gz	1307037.922	1386525.531
s0192	1	lib3	22HVG3LT4	ILLUMINA	7	JMD_WCC_2024_01	JMD_WCC_2024_01-lib3-7	data/fastqs/lib3/JMD_WCC_2024_01_1.fq.gz	data/fastqs/lib3/JMD_WCC_2024_01_2.fq.gz	1408960.39	1384179.114
s0193	1	lib3	22HVG3LT4	ILLUMINA	7	JMD_WCC_2024_02	JMD_WCC_2024_02-lib3-7	data/fastqs/lib3/JMD_WCC_2024_02_1.fq.gz	data/fastqs/lib3/JMD_WCC_2024_02_2.fq.gz	1585394.063	1560732.098
s0194	1	lib3	22HVG3LT4	ILLUMINA	7	JMD_WCC_2024_03	JMD_WCC_2024_03-lib3-7	data/fastqs/lib3/JMD_WCC_2024_03_1.fq.gz	data/fastqs/lib3/JMD_WCC_2024_03_2.fq.gz	968358.61	949576.251
s0195	1	lib3	22HVG3LT4	ILLUMINA	7	JMD_WCC_2024_04	JMD_WCC_2024_04-lib3-7	data/fastqs/lib3/JMD_WCC_2024_04_1.fq.gz	data/fastqs/lib3/JMD_WCC_2024_04_2.fq.gz	1614397.526	1595857.322
s0196	1	lib3	22HVG3LT4	ILLUMINA	7	JMD_WCC_2024_05	JMD_WCC_2024_05-lib3-7	data/fastqs/lib3/JMD_WCC_2024_05_1.fq.gz	data/fastqs/lib3/JMD_WCC_2024_05_2.fq.gz	1739918.173	1704254.17
s0197	1	lib4	22M5VMLT4	ILLUMINA	3	JMD_WCC_2024_06	JMD_WCC_2024_06-lib4-3	data/fastqs/lib4/JMD_WCC_2024_06_1.fq.gz	data/fastqs/lib4/JMD_WCC_2024_06_2.fq.gz	1657540.365	1691823.675
s0198	1	lib4	22M5VMLT4	ILLUMINA	3	JMD_WCC_2024_07	JMD_WCC_2024_07-lib4-3	data/fastqs/lib4/JMD_WCC_2024_07_1.fq.gz	data/fastqs/lib4/JMD_WCC_2024_07_2.fq.gz	1578551.79	1576859.306
s0199	1	lib4	22M5VMLT4	ILLUMINA	3	JMD_WCC_2024_08	JMD_WCC_2024_08-lib4-3	data/fastqs/lib4/JMD_WCC_2024_08_1.fq.gz	data/fastqs/lib4/JMD_WCC_2024_08_2.fq.gz	1597259.641	1624456.439
s0200	1	lib4	22M5VMLT4	ILLUMINA	3	JMD_WCC_2024_09	JMD_WCC_2024_09-lib4-3	data/fastqs/lib4/JMD_WCC_2024_09_1.fq.gz	data/fastqs/lib4/JMD_WCC_2024_09_2.fq.gz	1706327.895	1729430.124
s0201	1	lib4	22M5VMLT4	ILLUMINA	3	JMD_WCC_2024_10	JMD_WCC_2024_10-lib4-3	data/fastqs/lib4/JMD_WCC_2024_10_1.fq.gz	data/fastqs/lib4/JMD_WCC_2024_10_2.fq.gz	1333248.425	1383383.612
s0202	1	lib3	22HVG3LT4	ILLUMINA	7	JMR_JACK_2023_01	JMR_JACK_2023_01-lib3-7	data/fastqs/lib3/JMR_JACK_2023_01_1.fq.gz	data/fastqs/lib3/JMR_JACK_2023_01_2.fq.gz	1271223.641	1250093.529
s0203	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_001	KRON_2019_001-lib1-3	data/fastqs/lib1/KRON_2019_001_1.fq.gz	data/fastqs/lib1/KRON_2019_001_2.fq.gz	1032101.82	1067317.798
s0204	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_002	KRON_2019_002-lib1-3	data/fastqs/lib1/KRON_2019_002_1.fq.gz	data/fastqs/lib1/KRON_2019_002_2.fq.gz	1044720.632	1146594.51
s0205	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_003	KRON_2019_003-lib1-3	data/fastqs/lib1/KRON_2019_003_1.fq.gz	data/fastqs/lib1/KRON_2019_003_2.fq.gz	865296.353	924148.085
s0206	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_004	KRON_2019_004-lib1-3	data/fastqs/lib1/KRON_2019_004_1.fq.gz	data/fastqs/lib1/KRON_2019_004_2.fq.gz	1030492.647	1108517.48
s0207	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_005	KRON_2019_005-lib1-3	data/fastqs/lib1/KRON_2019_005_1.fq.gz	data/fastqs/lib1/KRON_2019_005_2.fq.gz	1046683.341	1125097.038
s0208	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_006	KRON_2019_006-lib1-3	data/fastqs/lib1/KRON_2019_006_1.fq.gz	data/fastqs/lib1/KRON_2019_006_2.fq.gz	1199814.613	1284902.467
s0209	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_007	KRON_2019_007-lib1-3	data/fastqs/lib1/KRON_2019_007_1.fq.gz	data/fastqs/lib1/KRON_2019_007_2.fq.gz	1081383.497	1150335.446
s0210	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_008	KRON_2019_008-lib1-3	data/fastqs/lib1/KRON_2019_008_1.fq.gz	data/fastqs/lib1/KRON_2019_008_2.fq.gz	1200759.068	1287616.562
s0211	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_009	KRON_2019_009-lib1-3	data/fastqs/lib1/KRON_2019_009_1.fq.gz	data/fastqs/lib1/KRON_2019_009_2.fq.gz	1144082.321	1242489.896
s0212	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_010	KRON_2019_010-lib2-4	data/fastqs/lib2/KRON_2019_010_1.fq.gz	data/fastqs/lib2/KRON_2019_010_2.fq.gz	1345527.945	1327877.331
s0213	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_011	KRON_2019_011-lib2-4	data/fastqs/lib2/KRON_2019_011_1.fq.gz	data/fastqs/lib2/KRON_2019_011_2.fq.gz	1241099.929	1226589.694
s0214	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_012	KRON_2019_012-lib2-4	data/fastqs/lib2/KRON_2019_012_1.fq.gz	data/fastqs/lib2/KRON_2019_012_2.fq.gz	1516897.255	1528693.656
s0215	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_013	KRON_2019_013-lib2-4	data/fastqs/lib2/KRON_2019_013_1.fq.gz	data/fastqs/lib2/KRON_2019_013_2.fq.gz	1124760.758	1118115.916
s0216	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_014	KRON_2019_014-lib2-4	data/fastqs/lib2/KRON_2019_014_1.fq.gz	data/fastqs/lib2/KRON_2019_014_2.fq.gz	1402375.427	1386811.945
s0217	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_015	KRON_2019_015-lib2-4	data/fastqs/lib2/KRON_2019_015_1.fq.gz	data/fastqs/lib2/KRON_2019_015_2.fq.gz	1641457.034	1613042.564
s0218	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_017	KRON_2019_017-lib2-4	data/fastqs/lib2/KRON_2019_017_1.fq.gz	data/fastqs/lib2/KRON_2019_017_2.fq.gz	1254851.586	1237516.729
s0219	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_018	KRON_2019_018-lib2-4	data/fastqs/lib2/KRON_2019_018_1.fq.gz	data/fastqs/lib2/KRON_2019_018_2.fq.gz	1310673.175	1289670.248
s0220	1	lib2	22HM5LLT4	ILLUMINA	4	KRON_2019_019	KRON_2019_019-lib2-4	data/fastqs/lib2/KRON_2019_019_1.fq.gz	data/fastqs/lib2/KRON_2019_019_2.fq.gz	1436613.968	1417163.796
s0221	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_020	KRON_2019_020-lib3-7	data/fastqs/lib3/KRON_2019_020_1.fq.gz	data/fastqs/lib3/KRON_2019_020_2.fq.gz	1350786.868	1331785.826
s0222	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_021	KRON_2019_021-lib3-7	data/fastqs/lib3/KRON_2019_021_1.fq.gz	data/fastqs/lib3/KRON_2019_021_2.fq.gz	1420747.701	1392367.064
s0223	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_022	KRON_2019_022-lib3-7	data/fastqs/lib3/KRON_2019_022_1.fq.gz	data/fastqs/lib3/KRON_2019_022_2.fq.gz	1323853.81	1303234.87
s0224	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_023	KRON_2019_023-lib3-7	data/fastqs/lib3/KRON_2019_023_1.fq.gz	data/fastqs/lib3/KRON_2019_023_2.fq.gz	1371312.515	1324529.118
s0225	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_024	KRON_2019_024-lib3-7	data/fastqs/lib3/KRON_2019_024_1.fq.gz	data/fastqs/lib3/KRON_2019_024_2.fq.gz	1326083.51	1295624.11
s0226	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_025	KRON_2019_025-lib3-7	data/fastqs/lib3/KRON_2019_025_1.fq.gz	data/fastqs/lib3/KRON_2019_025_2.fq.gz	1363686.974	1341133.056
s0227	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_026	KRON_2019_026-lib3-7	data/fastqs/lib3/KRON_2019_026_1.fq.gz	data/fastqs/lib3/KRON_2019_026_2.fq.gz	1008745.486	997969.992
s0228	1	lib3	22HVG3LT4	ILLUMINA	7	KRON_2019_027	KRON_2019_027-lib3-7	data/fastqs/lib3/KRON_2019_027_1.fq.gz	data/fastqs/lib3/KRON_2019_027_2.fq.gz	1115514.067	1103364.17
s0229	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_028	KRON_2019_028-lib1-3	data/fastqs/lib1/KRON_2019_028_1.fq.gz	data/fastqs/lib1/KRON_2019_028_2.fq.gz	1019394.27	1082017.299
s0230	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_049	KRON_2019_049-lib1-3	data/fastqs/lib1/KRON_2019_049_1.fq.gz	data/fastqs/lib1/KRON_2019_049_2.fq.gz	1008176.393	1071320.921
s0231	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_050	KRON_2019_050-lib1-3	data/fastqs/lib1/KRON_2019_050_1.fq.gz	data/fastqs/lib1/KRON_2019_050_2.fq.gz	1379410.434	1409352.875
s0232	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_055	KRON_2019_055-lib1-3	data/fastqs/lib1/KRON_2019_055_1.fq.gz	data/fastqs/lib1/KRON_2019_055_2.fq.gz	1444436.654	1505775.547
s0233	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_056	KRON_2019_056-lib1-3	data/fastqs/lib1/KRON_2019_056_1.fq.gz	data/fastqs/lib1/KRON_2019_056_2.fq.gz	1359273.317	1477442.704
s0234	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_057	KRON_2019_057-lib1-3	data/fastqs/lib1/KRON_2019_057_1.fq.gz	data/fastqs/lib1/KRON_2019_057_2.fq.gz	936829.271	970504.607
